SEQN,Gender,Age,Race,Month of Exam,Active Duty,Deployed,Birth Country,Citizenship,TimeUS,EduKids,EduAdult,Marital Status,Language,NumbHH,HH Gender,HH Age,HH Edu,HH Marital,HH Sp Edu,Int Weight,MEC Weight,AHH Income,FAM Income
93731,1,20,1,2,2,0,1,1,0,0,4,5,1,5,1,3,2,1,2,27213.90966,28081.13387,15,15
93732,1,72,3,2,2,0,1,1,0,0,3,3,1,1,1,4,2,2,0,11725.33874,12439.30105,3,3
93733,2,11,3,1,0,0,1,1,0,5,0,0,1,7,1,2,2,1,2,17265.99925,19070.07224,9,9
93734,1,13,3,0,0,0,1,1,0,7,0,0,1,3,2,3,2,1,0,20517.63387,0,10,10
93735,1,52,2,1,2,0,2,2,7,0,1,1,2,3,2,3,1,1,1,10609.72893,10706.38156,2,2
93736,1,11,1,2,0,0,1,1,0,5,0,0,1,4,1,2,2,1,2,19019.07867,19236.07849,12,12
93737,1,8,4,1,0,0,1,1,0,3,0,0,1,3,2,2,2,3,0,14253.76103,15418.48746,1,1
93738,1,26,2,2,2,0,1,1,0,0,4,5,1,6,1,2,2,1,1,59333.08167,59094.0994,15,15
93739,2,5,1,1,0,0,1,1,0,0,0,0,2,4,1,2,2,1,2,26762.13926,28437.9916,8,8
93740,1,72,4,1,2,0,1,1,0,0,2,3,1,1,1,4,1,2,0,7568.712315,7721.816727,2,2
93741,2,9,6,2,0,0,1,1,0,3,0,0,1,5,1,3,3,1,3,9761.107742,10425.89603,15,15
93742,1,72,4,2,1,1,1,1,0,0,5,2,1,1,1,4,3,2,0,13375.69547,14084.02631,7,7
93743,1,61,3,2,2,0,1,1,0,0,1,6,1,2,2,4,0,2,0,102288.7345,110345.6781,12,8
93744,2,10,3,2,0,0,1,1,0,3,0,0,1,3,1,3,2,2,0,32424.0034,35375.37446,7,7
93745,1,5,6,2,0,0,1,1,0,0,0,0,1,5,1,3,2,1,2,9642.926752,9784.573587,4,4
93746,2,25,4,1,2,0,1,1,0,0,5,5,1,1,2,2,3,3,0,27134.67477,28801.6359,7,7
93747,2,13,2,2,0,0,1,1,0,7,0,0,1,4,2,2,1,3,0,37624.88114,39261.72382,6,6
93748,1,0,1,1,0,0,1,1,0,0,0,0,1,3,2,2,2,1,0,9961.521606,12859.36146,9,9
93749,2,1,3,2,0,0,1,1,0,0,0,0,1,7,1,2,1,1,2,12961.76533,14360.42992,3,3
93750,2,52,6,0,2,0,2,1,6,0,5,1,1,2,1,3,3,1,3,13827.3258,0,15,15
93751,2,7,1,1,0,0,1,1,0,1,0,0,2,6,2,2,1,1,1,39067.0251,49657.57262,1,1
93752,2,73,3,2,2,0,1,1,0,0,4,2,1,3,2,2,2,3,0,52415.99801,54611.19864,14,8
93753,2,10,3,1,0,0,1,1,0,4,0,0,1,5,2,3,2,1,2,26120.03237,27796.74137,10,10
93754,1,72,2,2,2,0,2,1,7,0,3,1,2,2,1,4,2,1,2,31838.40499,36811.17653,3,3
93755,2,26,4,1,2,0,1,1,0,0,4,5,1,1,2,2,2,3,0,30922.12632,33269.92737,6,6
93756,2,64,4,1,2,0,1,1,0,0,5,1,1,3,1,4,1,1,3,6437.797585,6735.524015,0,0
93757,1,63,3,2,1,1,1,1,0,0,4,1,1,2,1,4,2,1,2,96421.25084,99269.9578,7,7
93758,2,55,3,1,2,0,1,1,0,0,1,1,1,2,2,3,1,1,1,22936.83184,23938.50887,3,3
93759,1,60,7,2,2,0,2,1,6,0,5,1,1,4,1,4,3,1,3,199178.5816,212848.2513,12,12
93760,2,54,1,2,2,0,2,2,5,0,1,5,2,2,2,3,1,3,0,23824.55442,23665.85543,0,0
93761,1,44,6,2,2,0,2,1,3,0,4,1,1,4,1,3,2,1,1,18939.45047,19910.0932,6,6
93762,2,74,1,1,2,0,1,1,0,0,3,2,1,1,2,4,2,2,0,23713.14786,26249.58636,3,3
93763,1,40,3,2,1,1,1,1,0,0,3,1,1,4,2,3,2,1,2,103670.3567,100887.8594,14,14
93764,2,1,3,2,0,0,1,1,0,0,0,0,1,3,2,2,1,1,1,12885.77253,12819.55862,6,6
93765,1,19,3,1,2,0,1,1,0,13,0,0,1,7,2,2,2,1,2,74509.25794,75727.27159,14,14
93766,2,36,2,1,2,0,2,2,4,0,2,3,2,4,2,2,1,2,0,16414.38756,18420.18991,3,3
93767,1,61,2,1,2,0,2,1,6,0,5,1,2,3,1,4,3,1,2,24569.84483,25687.53347,5,5
93768,1,80,3,2,1,2,1,1,0,0,3,1,1,2,1,4,2,1,2,14720.13393,20661.28195,8,8
93769,1,6,7,2,0,0,1,1,0,0,0,0,1,4,2,3,3,1,2,9054.065721,9479.40988,15,15
93770,1,55,2,1,2,0,2,1,6,0,1,5,2,1,1,3,1,3,0,16429.69588,16779.08407,2,2
93771,1,3,6,2,0,0,1,1,0,0,0,0,1,7,2,2,1,1,2,9642.926752,9784.573587,9,9
93772,2,55,4,2,2,0,1,1,0,0,3,5,1,1,2,3,2,3,0,20129.83736,20200.60933,2,2
93773,1,69,3,2,1,1,1,1,0,0,4,3,1,2,1,4,2,2,0,21085.17247,22749.07155,2,2
93774,2,41,3,1,2,0,2,1,2,0,4,1,1,3,1,3,3,1,2,232377.0527,230877.9955,14,14
93775,2,47,6,1,2,0,1,1,0,0,4,1,1,2,2,3,0,3,0,12816.63374,13332.11835,12,8
93776,2,32,4,1,2,0,1,1,0,0,3,5,1,7,2,3,2,2,0,22486.96769,21739.54544,10,10
93777,2,72,4,1,2,0,1,1,0,0,4,3,1,1,2,4,2,2,0,13094.20763,13874.87226,7,7
93778,2,19,4,2,2,0,1,1,0,15,0,0,1,3,1,4,2,1,2,21031.99623,22288.19814,15,15
93779,2,10,7,1,0,0,1,1,0,4,0,0,1,6,1,3,0,1,0,5688.852758,5958.516219,15,15
93780,2,46,7,2,2,0,1,1,0,0,3,1,1,4,1,3,1,1,2,39418.72937,43102.56241,6,6
93781,1,32,2,2,2,0,2,2,4,0,1,5,2,1,1,2,1,3,0,26699.48621,28591.32997,5,5
93782,2,25,4,1,2,0,1,1,0,0,4,5,1,3,2,3,3,2,0,35096.11645,36032.55247,14,14
93783,2,21,2,2,2,0,2,2,3,0,3,5,2,5,2,3,1,1,1,56051.72405,59166.30089,3,3
93784,2,2,3,2,0,0,1,1,0,0,0,0,1,5,2,4,1,2,0,16932.90455,17308.44486,4,4
93785,2,80,3,1,2,0,1,1,0,0,5,2,1,1,2,4,3,2,0,51276.38451,55860.33703,10,10
93786,1,0,4,0,0,0,1,1,0,0,0,0,1,3,2,2,1,3,0,3933.059349,0,3,3
93787,2,13,7,2,0,0,1,1,0,7,0,0,1,7,1,2,2,1,1,11990.76474,12763.44156,2,2
93788,2,66,3,1,2,0,1,1,0,0,5,3,1,1,2,4,3,2,0,151138.8882,149491.3776,15,15
93789,2,34,3,2,2,0,1,1,0,0,5,5,1,1,2,2,3,3,0,260717.5563,269609.4338,14,14
93790,2,5,7,1,0,0,1,1,0,0,0,0,1,5,1,3,3,1,3,9956.353358,9091.396647,15,15
93791,1,20,7,1,2,0,1,1,0,0,4,5,1,3,1,3,2,1,2,18005.92075,23976.31088,9,9
93792,2,31,2,1,2,0,1,1,0,0,4,3,1,1,2,2,2,2,0,31023.79589,34146.69449,1,1
93793,1,12,1,1,0,0,1,1,0,6,0,0,2,5,2,3,1,1,1,17613.38367,18248.67867,13,13
93794,2,62,6,1,2,0,2,1,8,0,4,4,1,3,1,2,3,1,3,11511.94055,13092.2708,15,15
93795,1,64,4,2,1,1,1,1,0,0,2,1,1,5,1,4,1,1,2,4769.614244,4579.581002,10,10
93796,1,71,3,1,1,2,1,1,0,0,3,2,1,1,1,4,2,2,0,15858.45931,17184.24514,4,4
93797,2,52,3,2,2,0,1,1,0,0,5,1,1,2,1,3,2,1,3,126587.0752,122796.6751,14,14
93798,2,61,4,2,2,0,1,1,0,0,3,3,1,4,2,4,0,1,0,27038.25106,26414.91812,0,0
93799,1,41,4,2,2,0,1,1,0,0,3,4,1,2,1,3,2,2,0,45775.95159,46502.33454,14,14
93800,2,80,3,2,2,0,1,1,0,0,5,3,1,1,2,4,3,2,0,26840.24458,30055.19866,6,6
93801,1,59,2,2,2,0,2,1,6,0,5,1,1,2,2,3,3,1,3,38096.30129,41266.91877,15,15
93802,2,2,3,2,0,0,1,1,0,0,0,0,1,3,2,3,2,2,0,12241.4839,12178.58069,2,2
93803,1,12,4,2,0,0,1,1,0,6,0,0,1,6,2,2,2,1,2,17766.93355,19062.1601,8,8
93804,1,1,3,2,0,0,1,1,0,0,0,0,1,4,1,2,2,1,0,18061.08048,18682.845,5,5
93805,2,64,3,2,2,0,1,1,0,0,4,2,1,2,1,4,2,1,0,45212.47451,47363.43254,12,10
93806,1,44,6,1,2,0,2,2,2,0,5,1,1,7,1,3,3,1,2,12687.3611,13210.56128,8,8
93807,2,13,1,1,0,0,1,1,0,7,0,0,1,4,1,3,2,1,3,20418.82814,20841.87827,15,15
93808,1,14,3,1,0,0,1,1,0,8,0,0,1,7,2,2,2,3,0,34830.9607,42963.9316,15,15
93809,1,1,7,2,0,0,1,1,0,0,0,0,1,4,1,2,2,1,3,12370.42895,13733.64212,15,15
93810,1,13,4,1,0,0,2,2,2,7,0,0,1,4,1,1,1,0,0,19642.34375,20206.9912,0,0
93811,1,24,6,2,2,0,2,2,3,0,4,5,1,3,2,2,2,3,0,19204.13184,24977.78781,9,9
93812,1,67,3,2,2,0,1,1,0,0,5,1,1,2,2,4,3,1,3,251030.6852,276495.9554,14,14
93813,2,42,1,1,2,0,2,2,99,0,1,4,2,6,2,3,1,2,0,24105.62847,23420.86771,7,7
93814,2,41,4,2,2,0,2,1,6,0,5,1,1,5,1,3,2,1,3,21044.762,27756.33097,15,15
93815,2,32,7,2,2,0,1,1,0,0,4,5,1,2,2,2,2,3,0,11095.7904,10948.20534,4,4
93816,2,80,2,2,2,0,2,2,1,0,1,1,2,2,2,4,1,1,1,14551.92152,15983.14949,1,1
93817,1,55,6,1,2,0,2,2,2,0,5,1,1,3,1,3,3,1,3,11106.04594,12353.30324,15,15
93818,1,14,1,1,0,0,1,1,0,9,0,0,1,4,1,3,3,1,0,22838.58557,23556.90596,14,14
93819,2,63,4,2,2,0,2,1,1,0,3,2,1,5,2,3,2,0,0,21778.56069,21208.65337,6,6
93820,2,11,4,1,0,0,1,1,0,6,0,0,1,5,2,2,2,1,2,18738.26927,19157.06109,8,8
93821,2,16,6,1,0,0,1,1,0,10,0,0,1,7,1,4,1,1,1,17699.57881,20517.1818,7,7
93822,2,6,1,1,0,0,1,1,0,0,0,0,2,4,2,2,2,1,0,23322.08396,23873.26611,7,7
93823,2,58,2,1,2,0,1,1,0,0,5,1,1,2,2,3,3,1,2,21745.67446,20436.01785,13,13
93824,2,52,2,2,2,0,2,2,5,0,4,1,2,6,1,2,0,1,2,41341.30317,44809.69614,0,0
93825,1,74,3,2,2,0,1,1,0,0,2,2,1,2,1,4,1,2,0,5801.53496,7992.562066,6,6
93826,2,74,3,0,2,0,1,1,0,0,4,2,2,2,1,3,1,2,0,36480.87884,0,7,7
93827,2,68,6,1,2,0,2,1,7,0,3,1,1,3,1,4,3,1,2,15014.4816,15873.3164,0,0
93828,2,2,3,1,0,0,1,1,0,0,0,0,1,3,2,2,2,1,2,13972.25036,15420.92076,6,6
93829,2,38,4,1,2,0,1,1,0,0,5,1,1,3,1,3,2,1,3,52037.80666,52561.26384,15,15
93830,1,67,4,2,1,1,1,1,0,0,4,1,1,2,1,4,2,1,3,4668.798603,5139.678134,14,14
93831,1,61,2,2,2,0,1,1,0,0,1,6,1,2,2,4,0,2,0,10040.79406,10839.56451,6,6
93832,1,63,6,1,2,0,2,1,7,0,4,1,1,3,1,4,2,1,3,10645.96539,11321.4238,15,15
93833,1,6,3,2,0,0,1,1,0,0,0,0,1,4,2,3,3,2,0,26363.36084,27645.21712,14,14
93834,2,48,3,2,2,0,1,1,0,0,2,1,1,3,1,3,2,1,1,22570.56583,24586.089,2,2
93835,1,27,4,0,2,0,1,1,0,0,5,5,1,5,1,3,0,2,0,30994.76781,0,0,0
93836,2,13,1,2,0,0,1,1,0,7,0,0,1,4,2,2,2,1,2,34208.2568,35664.47799,10,10
93837,2,35,3,2,2,0,1,1,0,0,3,5,1,3,2,2,2,3,0,37632.32417,37121.36641,5,5
93838,1,5,1,2,0,0,1,1,0,0,0,0,1,7,2,3,1,2,0,27025.54371,29406.15952,0,0
93839,2,50,3,1,2,0,1,1,0,0,4,1,1,4,2,3,2,1,2,171159.8655,190727.3423,0,0
93840,1,47,6,1,2,0,2,1,5,0,5,1,1,3,2,3,3,1,3,13521.11483,13482.69236,15,15
93841,2,48,7,2,2,0,1,1,0,0,5,1,1,2,2,3,3,1,0,111831.771,137651.3269,15,15
93842,1,2,4,2,0,0,1,1,0,0,0,0,1,2,2,2,3,3,0,5214.591788,5731.502769,4,4
93843,2,42,2,2,2,0,1,1,0,0,5,1,1,5,1,3,3,1,3,69827.10174,72835.93957,15,15
93844,1,6,3,1,0,0,1,1,0,1,0,0,1,3,2,2,1,3,0,25584.74674,27109.54486,1,1
93845,2,28,3,1,2,0,1,1,0,0,3,5,1,7,2,2,2,3,0,136035.102,137884.5095,14,14
93846,2,29,4,2,2,0,1,1,0,0,4,5,1,3,2,2,2,3,0,21170.64332,22754.13049,4,4
93847,2,43,1,1,2,0,1,1,0,0,2,6,2,4,2,3,1,1,1,25783.0634,25280.00699,1,1
93848,1,62,4,1,2,0,1,1,0,0,3,3,1,2,1,4,1,3,0,11969.59579,12359.195,4,4
93849,2,40,3,2,2,0,1,1,0,0,5,1,1,4,1,3,3,1,3,226200.716,253429.4716,15,15
93850,2,74,4,2,2,0,2,1,8,0,3,4,1,5,2,2,3,3,0,24256.02577,23543.44822,15,15
93851,2,74,3,2,2,0,1,1,0,0,3,1,1,2,1,4,2,1,2,85525.51305,95014.14106,14,14
93852,2,45,7,1,2,0,1,1,0,0,4,6,1,2,2,3,2,1,0,15432.97567,15767.03106,10,7
93853,1,50,1,1,2,0,2,2,5,0,1,5,2,7,2,3,1,1,0,23876.35799,24293.02108,4,4
93854,1,0,3,1,0,0,1,1,0,0,0,0,1,3,2,2,3,1,3,15351.05482,15152.01007,14,14
93855,1,71,3,2,1,1,1,1,0,0,4,5,1,1,1,4,2,3,0,24893.87758,34530.3655,8,8
93856,1,66,4,2,2,0,1,1,0,0,4,1,1,4,1,4,2,1,0,18969.66741,19643.96429,9,9
93857,2,3,3,1,0,0,1,1,0,0,0,0,1,4,2,3,2,1,2,26816.9637,34615.50653,8,8
93858,2,19,7,1,2,0,1,1,0,15,0,0,1,5,2,3,2,1,2,9691.144203,9789.309548,2,2
93859,1,73,4,2,1,1,2,1,8,0,5,1,1,4,1,4,3,1,3,8870.274678,9692.695101,15,15
93860,2,39,1,0,2,0,2,2,4,0,3,6,2,3,1,3,2,2,0,50634.02145,0,0,0
93861,1,76,3,2,1,1,1,1,0,0,2,1,1,2,1,4,1,1,0,54542.10655,61180.74078,9,9
93862,1,2,1,1,0,0,1,1,0,0,0,0,1,7,2,2,2,1,0,12991.80483,14020.33336,14,14
93863,1,50,6,2,2,0,2,1,4,0,3,1,1,4,1,3,2,1,2,18828.50278,19227.68447,77,77
93864,2,12,2,2,0,0,2,2,1,6,0,0,2,5,1,3,1,1,1,28472.37559,29477.23979,1,1
93865,1,0,3,2,0,0,1,1,0,0,0,0,1,5,2,2,2,1,3,7981.389783,7515.403282,15,15
93866,1,26,3,1,1,1,1,1,0,0,3,5,1,2,1,2,2,3,0,100821.5058,125047.3918,12,99
93867,2,2,1,1,0,0,1,1,0,0,0,0,1,7,1,2,2,1,2,15691.6874,16878.49809,15,15
93868,1,68,4,2,2,0,1,1,0,0,2,1,1,4,1,4,1,1,2,10941.42384,11104.76444,77,77
93869,1,80,3,2,1,2,1,1,0,0,5,5,1,3,2,4,1,2,0,17672.85483,20486.52877,12,4
93870,2,20,3,2,2,0,1,1,0,0,4,5,1,6,2,3,3,1,2,69137.68897,70964.05969,15,15
93871,2,55,1,1,2,0,1,1,0,0,2,3,1,2,2,3,1,2,0,14430.31686,14304.85578,3,3
93872,1,1,1,0,0,0,1,1,0,0,0,0,1,6,2,2,2,1,0,25721.83567,0,0,0
93873,2,16,1,2,0,0,1,1,0,9,0,0,1,6,2,2,1,1,0,24373.29649,25365.38387,3,3
93874,2,8,1,1,0,0,1,1,0,1,0,0,2,7,2,2,2,1,0,24853.80608,25055.59225,13,13
93875,1,37,4,1,2,0,1,1,0,0,2,5,1,1,1,2,1,3,0,21754.83353,22498.80566,2,2
93876,1,10,1,1,0,0,1,1,0,4,0,0,1,4,2,2,2,3,0,14872.22697,15097.96512,4,4
93877,1,64,3,1,2,0,1,1,0,0,3,1,1,3,2,4,2,2,0,36318.62368,35944.55957,8,8
93878,2,59,4,2,2,0,1,1,0,0,3,3,1,1,2,3,2,2,0,9357.462676,10142.93381,2,2
93879,2,7,3,1,0,0,1,1,0,1,0,0,1,5,2,2,2,3,0,27064.09532,29102.8528,2,2
93880,2,5,3,2,0,0,1,1,0,0,0,0,1,5,2,2,2,1,2,25743.12893,25588.25102,8,8
93881,2,8,1,1,0,0,1,1,0,2,0,0,2,6,2,2,1,1,0,35099.20786,35200.19142,5,5
93882,1,26,6,0,2,0,1,1,0,0,4,5,1,3,1,2,0,1,3,38244.91431,0,99,99
93883,2,30,4,1,2,0,1,1,0,0,4,5,1,6,2,2,2,3,0,20992.94581,22161.14405,13,13
93884,1,19,3,2,2,0,1,1,0,15,0,0,1,5,2,3,3,1,3,61383.46944,65404.6837,99,99
93885,1,8,4,1,0,0,1,1,0,1,0,0,1,7,2,2,2,3,0,12227.12009,13429.78913,14,14
93886,1,78,3,0,2,0,1,1,0,0,4,3,1,1,1,4,2,2,0,9284.747729,0,6,6
93887,1,63,3,2,2,0,1,1,0,0,4,3,1,1,1,4,2,2,0,16544.71984,17784.04666,4,4
93888,2,37,3,1,2,0,1,1,0,0,4,1,1,7,2,2,2,1,3,10205.56999,11574.40905,15,15
93889,2,8,4,0,0,0,1,1,0,2,0,0,1,5,2,2,2,1,0,16817.02819,0,4,4
93890,1,27,6,1,2,0,1,1,0,0,5,5,1,5,1,3,0,1,2,14312.65442,14834.21084,15,15
93891,2,56,1,1,2,0,2,2,99,0,3,1,2,7,1,3,1,1,2,27487.44981,29846.70737,99,99
93892,2,80,3,1,2,0,1,1,0,0,3,2,1,1,2,4,2,2,0,31602.76373,36342.5743,5,5
93893,1,55,4,2,1,2,1,1,0,0,4,1,1,6,1,3,2,1,3,8856.272285,9117.478052,15,15
93894,2,66,3,1,2,0,1,1,0,0,1,3,1,1,2,4,1,2,0,21371.58145,23658.07893,13,13
93895,1,40,3,1,2,0,1,1,0,0,5,1,1,3,1,3,3,1,3,125947.63,124293.6331,15,15
93896,1,10,3,2,0,0,1,1,0,4,0,0,1,7,2,2,2,1,0,14551.31875,15672.56782,9,9
93897,2,10,3,2,0,0,1,1,0,3,0,0,1,2,2,3,2,2,0,19279.41137,20593.45868,5,5
93898,1,5,4,2,0,0,1,1,0,0,0,0,1,7,2,3,2,2,0,11029.18157,11207.73449,9,9
93899,1,67,3,2,2,0,1,1,0,0,2,1,1,2,1,4,1,1,1,24078.27692,26353.92395,6,6
93900,1,48,1,1,2,0,2,2,5,0,1,1,2,5,1,3,1,1,1,55207.39417,57805.89755,7,7
93901,2,12,1,2,0,0,1,1,0,5,0,0,1,6,1,2,1,1,2,13043.77632,13314.02549,7,7
93902,2,24,1,1,2,0,2,2,1,0,2,1,2,7,1,3,1,1,0,23811.47559,27768.67727,99,99
93903,1,62,3,2,1,1,1,1,0,0,3,1,1,2,1,4,2,1,2,28284.75437,29226.8689,5,5
93904,1,10,7,2,0,0,1,1,0,4,0,0,1,4,1,3,0,1,3,21951.71039,24214.83497,15,15
93905,1,15,6,1,0,0,1,1,0,10,0,0,1,4,1,3,3,1,3,5321.300654,5400.227225,14,14
93906,1,39,1,1,2,0,1,1,0,0,2,1,1,5,1,2,1,1,2,30558.85998,38126.03337,15,15
93907,2,41,4,1,2,0,1,1,0,0,3,6,1,4,2,3,2,1,0,49549.3012,50307.15154,15,6
93908,2,20,6,1,2,0,2,7,77,0,3,5,1,7,2,3,2,2,0,34601.35839,34390.0991,12,77
93909,1,41,6,2,2,0,2,1,5,0,5,5,1,1,1,3,3,3,0,13037.89911,13051.88851,15,15
93910,1,80,3,0,1,1,1,1,0,0,5,1,1,2,2,4,2,1,3,59600.39178,0,0,0
93911,1,6,3,1,0,0,1,1,0,0,0,0,1,5,2,3,2,1,0,50385.44417,53789.40482,15,15
93912,2,25,4,1,2,0,1,1,0,0,4,1,1,5,1,2,2,1,2,41682.9474,43609.57369,0,0
93913,2,40,6,1,2,0,2,2,4,0,5,1,1,4,1,3,3,1,3,16016.21711,16056.01988,12,12
93914,1,41,6,2,2,0,2,1,7,0,4,1,1,4,1,3,2,1,2,15951.99152,17311.74767,15,15
93915,1,34,3,2,2,0,2,1,7,0,3,5,1,3,1,2,2,3,0,80919.08558,77545.677,15,15
93916,1,28,6,1,2,0,2,2,3,0,5,5,1,2,1,2,3,3,0,15104.70666,15955.88716,12,12
93917,1,14,3,1,0,0,1,1,0,8,0,0,1,3,2,2,1,0,0,27490.22052,27834.10903,6,6
93918,1,36,3,2,2,0,1,1,0,0,3,6,1,4,2,2,2,1,2,39038.20844,38143.24437,7,7
93919,2,8,3,1,0,0,1,1,0,1,0,0,1,6,2,2,3,1,3,31719.24353,35033.49311,15,15
93920,2,61,6,1,2,0,2,1,8,0,5,1,1,2,1,4,3,1,3,11741.51993,12572.64327,15,15
93921,2,7,3,2,0,0,1,1,0,1,0,0,1,3,2,3,1,1,0,18860.29373,20692.00368,7,5
93922,1,11,2,2,0,0,2,9,2,4,0,0,2,3,2,2,1,3,0,12207.07183,14603.22252,1,1
93923,1,52,3,2,2,0,1,1,0,0,3,1,1,5,2,3,2,1,2,150314.2614,155035.5825,0,0
93924,2,70,3,1,2,0,1,1,0,0,4,3,1,1,2,4,2,2,0,28180.84145,29350.96911,3,3
93925,2,13,4,2,0,0,1,1,0,8,0,0,1,5,1,3,3,1,2,12937.56041,13324.48778,15,15
93926,1,31,7,2,2,0,1,1,0,0,3,5,1,4,1,4,1,1,1,121844.4233,125800.888,8,8
93927,2,54,3,2,2,0,1,1,0,0,2,1,1,4,2,3,1,1,2,23181.30923,29781.40372,6,6
93928,1,11,3,2,0,0,1,1,0,5,0,0,1,4,1,3,0,1,0,36727.1104,49694.21592,12,12
93929,2,35,3,1,2,0,1,1,0,0,5,1,1,3,1,2,0,1,3,126779.2019,124429.4554,15,15
93930,1,80,2,2,2,0,2,1,8,0,1,6,2,3,2,3,0,0,0,12491.03424,13745.24928,0,0
93931,1,24,7,1,2,0,1,1,0,0,2,1,1,6,1,2,1,1,2,26125.06561,24815.11224,7,7
93932,2,54,6,1,2,0,2,1,6,0,5,1,1,4,1,4,3,1,3,14353.91145,14389.58312,15,15
93933,2,1,4,0,0,0,1,1,0,0,0,0,1,4,2,3,2,3,0,7943.548173,0,4,4
93934,2,0,3,2,0,0,1,1,0,0,0,0,1,4,1,2,3,1,3,16323.63044,15390.06804,14,14
93935,1,39,1,1,2,0,2,2,5,0,1,6,2,4,2,3,1,1,1,37218.56022,38849.71483,2,2
93936,1,0,3,2,0,0,1,1,0,0,0,0,1,4,1,2,2,1,2,11102.46363,10691.18289,14,14
93937,1,30,3,2,1,1,1,1,0,0,4,6,1,2,1,2,2,1,2,65415.16601,65454.83195,9,9
93938,2,18,7,1,2,0,1,1,0,11,0,0,1,3,1,3,3,1,2,93285.21925,97243.9771,10,10
93939,2,40,4,1,2,0,1,1,0,0,4,5,1,2,2,3,2,3,0,14496.76872,14689.14255,9,7
93940,1,50,3,2,2,0,1,1,0,0,3,1,1,6,2,3,3,1,2,225977.9817,248583.3583,15,15
93941,1,42,7,1,2,0,1,1,0,0,5,1,1,7,2,2,2,1,3,11312.61142,11409.42889,15,15
93942,2,52,3,2,2,0,1,1,0,0,5,1,1,3,1,3,2,1,3,238440.5519,259474.7556,15,15
93943,1,80,3,0,2,0,1,1,0,0,5,2,1,1,1,4,3,2,0,29092.06708,0,14,14
93944,2,2,1,2,0,0,1,1,0,0,0,0,1,2,2,2,3,3,0,16890.52088,16763.48566,5,5
93945,1,66,4,2,2,0,1,1,0,0,2,5,1,2,1,4,1,3,0,8002.337233,8024.126844,5,4
93946,1,22,1,2,2,0,1,1,0,0,3,6,1,2,1,2,2,1,2,37412.94647,42210.23606,6,6
93947,2,53,6,2,2,0,2,1,4,0,5,1,1,2,1,3,2,1,3,21136.55581,26195.87082,7,7
93948,1,13,4,1,0,0,1,1,0,6,0,0,1,7,2,2,2,3,0,17790.20562,18583.26543,14,1
93949,2,49,6,2,2,0,2,2,2,0,4,1,1,2,2,3,2,1,0,6454.262125,6925.672043,15,15
93950,1,30,2,1,2,0,1,1,0,0,3,1,1,6,2,2,2,3,0,61391.45067,64177.63867,15,15
93951,2,0,4,1,0,0,1,1,0,0,0,0,1,5,2,3,2,1,0,7608.854901,7098.862128,6,6
93952,2,34,3,2,2,0,1,1,0,0,4,1,1,4,2,2,2,1,2,73859.91176,73404.08388,6,6
93953,1,26,7,1,2,0,2,1,6,0,3,5,1,5,1,2,2,3,0,13631.28529,14156.87753,9,9
93954,1,24,3,2,2,0,2,1,3,0,4,5,1,5,1,3,1,1,2,235948.8027,258942.6309,7,7
93955,2,66,1,1,2,0,1,1,0,0,3,3,1,1,2,4,2,2,0,12730.2849,13884.28917,3,3
93956,1,8,3,0,0,0,1,1,0,1,0,0,1,5,1,3,3,1,3,45559.01329,0,15,15
93957,2,41,3,2,2,0,1,1,0,0,4,1,1,4,2,3,2,1,0,29161.75672,35987.69597,8,8
93958,2,2,4,1,0,0,1,1,0,0,0,0,1,7,1,2,2,1,2,6536.969926,7241.461835,9,9
93959,2,61,4,1,2,0,1,1,0,0,4,2,1,3,2,4,1,2,0,17604.34333,17949.59636,6,6
93960,1,60,4,2,1,1,1,1,0,0,4,1,1,2,1,4,2,1,3,8073.23214,8607.920304,3,3
93961,2,54,6,0,2,0,2,1,7,0,5,1,1,3,2,3,3,1,2,16400.96625,0,15,15
93962,1,0,3,2,0,0,1,1,0,0,0,0,1,3,1,2,3,1,3,16662.56714,17064.69764,15,15
93963,1,80,3,2,1,1,1,1,0,0,2,1,1,2,1,4,1,1,2,5851.260945,8485.369119,6,6
93964,1,52,6,2,2,0,2,1,6,0,5,1,1,3,1,3,3,1,3,12519.33068,12746.19743,15,15
93965,2,30,2,1,2,0,2,2,2,0,5,1,1,2,1,2,2,1,3,68732.33403,66978.91405,10,10
93966,1,0,3,2,0,0,1,1,0,0,0,0,1,7,1,3,2,1,2,10305.47172,9703.795718,10,10
93967,1,1,3,1,0,0,1,1,0,0,0,0,2,4,1,2,1,1,2,29938.4896,32106.40719,4,4
93968,1,57,4,2,2,0,1,1,0,0,2,6,1,2,2,3,1,1,0,14954.7901,14397.50283,10,7
93969,2,33,3,2,2,0,1,1,0,0,5,4,1,4,2,2,3,2,0,61718.25786,62292.5577,4,4
93970,1,33,6,1,2,0,2,2,3,0,5,1,1,4,1,2,3,1,3,15562.73036,14962.07627,14,14
93971,1,40,4,1,2,0,1,1,0,0,5,1,1,5,1,3,3,1,2,25686.84423,25729.26626,15,15
93972,1,35,3,2,2,0,1,1,0,0,4,1,1,3,1,2,2,1,2,124268.7706,154316.6547,14,14
93973,2,14,2,2,0,0,1,1,0,8,0,0,2,5,2,2,2,3,0,28993.82215,29793.26075,5,5
93974,1,59,3,1,2,0,1,1,0,0,5,3,1,1,1,3,3,2,0,60545.66186,63655.33829,5,5
